phase,label,target_service,workload,placement_mode,users,duration_seconds,decision,health_code,locust_exit,metrics_exit,locust_request_count,locust_failure_count,locust_failure_pct,locust_median_ms,locust_avg_latency_ms,locust_p95_ms,locust_p99_ms,locust_req_rate,service,deployment,backend,cpu_pct,mem_pct,service_request_count,service_req_rate,service_error_count,service_error_pct,service_p50_ms,service_p95_ms,service_p99_ms,service_avg_latency_ms,exec_grpc_ms,faas_exec_p99_ms,cold_start_count,cold_start_p99_ms,metric_source,data_quality,stats_file,metrics_file
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,productcatalogservice,iaas,iaas,16.0196,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,cartservice,iaas,iaas,2.2055,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,checkoutservice,iaas,iaas,0.0006,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,currencyservice,iaas,iaas,26.2126,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,emailservice,iaas,iaas,0.3547,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,paymentservice,iaas,iaas,0.0105,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,shippingservice,iaas,iaas,3.4477,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,adservice,iaas,iaas,1.5967,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,recommendationservice,iaas,iaas,23.5499,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase1,phase1_redis-cart_100,redis-cart,cart,iaas-only,100,300,completed,200,0,0,34588,0,0.0000,730.00,727.54,1200.00,1300.00,115.6920,redis-cart,iaas,iaas,3.7652,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,frontend,iaas,iaas,37.3197,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,productcatalogservice,iaas,iaas,13.5794,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,cartservice,iaas,iaas,2.0310,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,checkoutservice,iaas,iaas,0.0070,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,currencyservice,hybrid-dynamic,iaas,52.2548,,20042.5000,,,,189.55,474.57,776.10,201.72,4.97,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,emailservice,hybrid-dynamic,faas,0.0544,,,,,,,,,,,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,paymentservice,iaas,iaas,0.0000,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,shippingservice,hybrid-dynamic,iaas,6.0965,,9387.0833,,,,5.16,21.69,64.68,7.26,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,adservice,hybrid-dynamic,faas,6.1645,,10069.7436,37.7778,0.0000,0.0000,3.06,9.44,22.00,3.52,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,recommendationservice,iaas,iaas,18.3135,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,phase3_redis-cart_100,redis-cart,cart,hybrid,100,300,completed,200,0,0,25897,281,1.0851,940.00,1016.20,2400.00,3600.00,86.5595,redis-cart,iaas,iaas,4.2755,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_redis-cart_100_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,frontend,iaas,iaas,62.1674,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,productcatalogservice,iaas,iaas,23.8227,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,cartservice,iaas,iaas,4.2997,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,checkoutservice,iaas,iaas,5.4892,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,currencyservice,hybrid-dynamic,faas,27.3658,,15337.3291,149.8444,,,3.00,28.74,82.72,5.82,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,emailservice,hybrid-dynamic,faas,2.9259,,2771.3857,14.8667,,,2.68,6.48,9.68,2.98,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,paymentservice,iaas,iaas,2.7003,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,shippingservice,hybrid-dynamic,faas,17.9158,,13360.2251,49.6222,,,3.98,19.58,45.70,5.87,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,adservice,hybrid-dynamic,faas,8.3786,,11074.9281,19.7333,0.0000,0.0000,3.00,9.28,21.49,3.30,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,recommendationservice,iaas,iaas,28.3659,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_25,emailservice,checkout,calibration,25,180,completed,200,0,0,10038,0,0.0000,290.00,364.52,570.00,770.00,55.8819,redis-cart,iaas,iaas,5.3181,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_25_metrics.csv
phase3,calibration_emailservice_50,emailservice,checkout,calibration,50,180,completed,200,0,0,15706,4,0.0255,380.00,489.29,920.00,1600.00,87.3608,frontend,iaas,iaas,50.3826,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_metrics.csv
phase3,calibration_emailservice_50,emailservice,checkout,calibration,50,180,completed,200,0,0,15706,4,0.0255,380.00,489.29,920.00,1600.00,87.3608,productcatalogservice,iaas,iaas,21.5740,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_metrics.csv
phase3,calibration_emailservice_50,emailservice,checkout,calibration,50,180,completed,200,0,0,15706,4,0.0255,380.00,489.29,920.00,1600.00,87.3608,cartservice,iaas,iaas,4.3365,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_emailservice_50_metrics.csv
